,county,administered_date,total_doses,cumulative_total_doses,pfizer_doses,cumulative_pfizer_doses,moderna_doses,cumulative_moderna_doses,jj_doses,cumulative_jj_doses,partially_vaccinated,total_partially_vaccinated,fully_vaccinated,cumulative_fully_vaccinated,at_least_one_dose,cumulative_at_least_one_dose,est_population,california_flag
17171,Napa,8/2/2021,200,182870,146,95371,38,82161,16,5338,115,11526,84,88129,131,99655,137637.00,California
17172,Napa,8/3/2021,468,183338,396,95767,49,82210,23,5361,277,11635,185,88314,294,99949,137637.00,California
17173,Napa,8/4/2021,190,183528,148,95915,33,82243,9,5370,117,11693,68,88382,126,100075,137637.00,California
17174,Napa,8/5/2021,225,183753,156,96071,60,82303,9,5379,153,11791,65,88447,163,100238,137637.00,California
17175,Napa,8/6/2021,260,184013,186,96257,57,82360,17,5396,142,11844,105,88552,158,100396,137637.00,California
17176,Napa,8/7/2021,137,184150,92,96349,38,82398,7,5403,68,11858,61,88613,75,100471,137637.00,California
17177,Napa,8/8/2021,53,184203,45,96394,7,82405,1,5404,36,11878,17,88630,37,100508,137637.00,California
17178,Napa,8/9/2021,224,184427,159,96553,48,82453,17,5421,113,11903,105,88735,130,100638,137637.00,California
17179,Napa,8/10/2021,657,185084,554,97107,80,82533,23,5444,407,12087,246,88981,430,101068,137637.00,California
17180,Napa,8/11/2021,224,185308,154,97261,48,82581,22,5466,136,12164,80,89061,157,101225,137637.00,California
17181,Napa,8/12/2021,282,185590,197,97458,68,82649,17,5483,160,12224,117,89178,177,101402,137637.00,California
17182,Napa,8/13/2021,224,185814,174,97632,31,82680,19,5502,114,12255,101,89279,132,101534,137637.00,California
17183,Napa,8/14/2021,147,185961,114,97746,29,82709,4,5506,73,12269,63,89342,77,101611,137637.00,California
17184,Napa,8/15/2021,108,186069,79,97825,27,82736,2,5508,59,12293,37,89379,61,101672,137637.00,California
17185,Napa,8/16/2021,232,186301,161,97986,60,82796,11,5519,99,12303,99,89478,109,101781,137637.00,California
17186,Napa,8/17/2021,544,186845,441,98427,84,82880,19,5538,279,12369,231,89709,297,102078,137637.00,California
17187,Napa,8/18/2021,271,187116,196,98623,71,82951,4,5542,132,12407,98,89807,136,102214,137637.00,California
17188,Napa,8/19/2021,292,187408,173,98796,107,83058,12,5554,128,12468,79,89886,140,102354,137637.00,California
17189,Napa,8/20/2021,336,187744,197,98993,134,83192,5,5559,115,12448,140,90026,120,102474,137637.00,California
17190,Napa,8/21/2021,178,187922,128,99121,47,83239,3,5562,75,12464,62,90088,78,102552,137637.00,California
17191,Napa,8/22/2021,102,188024,71,99192,29,83268,2,5564,41,12470,37,90125,43,102595,137637.00,California
17192,Napa,8/23/2021,276,188300,135,99327,128,83396,13,5577,76,12442,117,90242,89,102684,137637.00,California
17193,Napa,8/24/2021,650,188950,489,99816,142,83538,19,5596,229,12405,285,90527,248,102932,137637.00,California
17194,Napa,8/25/2021,326,189276,248,100064,67,83605,11,5607,128,12432,112,90639,139,103071,137637.00,California
17195,Napa,8/26/2021,340,189616,256,100320,76,83681,8,5615,125,12440,125,90764,133,103204,137637.00,California
17196,Napa,8/27/2021,318,189934,227,100547,88,83769,3,5618,101,12404,140,90904,104,103308,137637.00,California
17197,Napa,8/28/2021,161,190095,123,100670,35,83804,3,5621,59,12399,67,90971,62,103370,137637.00,California
17198,Napa,8/29/2021,85,190180,65,100735,18,83822,2,5623,38,12402,37,91008,40,103410,137637.00,California
17199,Napa,8/30/2021,221,190401,159,100894,57,83879,5,5628,79,12389,97,91105,84,103494,137637.00,California
17200,Napa,8/31/2021,623,191024,491,101385,124,84003,8,5636,182,12247,332,91437,190,103684,137637.00,California
17201,Napa,9/1/2021,261,191285,177,101562,74,84077,10,5646,64,12182,139,91576,74,103758,137637.00,California
17202,Napa,9/2/2021,351,191636,222,101784,124,84201,5,5651,103,12158,132,91708,108,103866,137637.00,California
17203,Napa,9/3/2021,246,191882,164,101948,75,84276,7,5658,75,12119,121,91829,82,103948,137637.00,California
17204,Napa,9/4/2021,107,191989,74,102022,30,84306,3,5661,30,12101,51,91880,33,103981,137637.00,California
17205,Napa,9/5/2021,86,192075,71,102093,15,84321,0,5661,34,12101,34,91914,34,104015,137637.00,California
17206,Napa,9/6/2021,42,192117,18,102111,24,84345,0,5661,15,12096,20,91934,15,104030,137637.00,California
17207,Napa,9/7/2021,531,192648,394,102505,123,84468,14,5675,131,11948,292,92226,144,104174,137637.00,California
17208,Napa,9/8/2021,233,192881,152,102657,75,84543,6,5681,59,11903,109,92335,64,104238,137637.00,California
17209,Napa,9/9/2021,395,193276,209,102866,173,84716,13,5694,84,11846,153,92488,96,104334,137637.00,California
17210,Napa,9/10/2021,219,193495,144,103010,66,84782,9,5703,72,11835,91,92579,80,104414,137637.00,California
17211,Napa,9/11/2021,137,193632,95,103105,42,84824,0,5703,50,11821,64,92643,50,104464,137637.00,California
17212,Napa,9/12/2021,103,193735,77,103182,25,84849,1,5704,42,11816,48,92691,43,104507,137637.00,California
17213,Napa,9/13/2021,172,193907,114,103296,50,84899,8,5712,47,11788,82,92773,54,104561,137637.00,California
17214,Napa,9/14/2021,425,194332,330,103626,73,84972,22,5734,100,11676,225,92998,113,104674,137637.00,California
17215,Napa,9/15/2021,217,194549,154,103780,47,85019,16,5750,52,11610,130,93128,64,104738,137637.00,California
17216,Napa,9/16/2021,319,194868,192,103972,105,85124,22,5772,84,11569,141,93269,100,104838,137637.00,California
17217,Napa,9/17/2021,220,195088,117,104089,78,85202,25,5797,61,11531,117,93386,79,104917,137637.00,California
17218,Napa,9/18/2021,97,195185,68,104157,24,85226,5,5802,39,11527,48,93434,44,104961,137637.00,California
17219,Napa,9/19/2021,71,195256,50,104207,21,85247,0,5802,25,11521,31,93465,25,104986,137637.00,California
17220,Napa,9/20/2021,205,195461,134,104341,66,85313,5,5807,68,11492,101,93566,72,105058,137637.00,California
17221,Napa,9/21/2021,382,195843,276,104617,95,85408,11,5818,97,11418,182,93748,108,105166,137637.00,California
17222,Napa,9/22/2021,154,195997,105,104722,46,85454,3,5821,57,11413,64,93812,59,105225,137637.00,California
17223,Napa,9/23/2021,246,196243,180,104902,64,85518,2,5823,63,11371,107,93919,65,105290,137637.00,California
17224,Napa,9/24/2021,345,196588,257,105159,86,85604,2,5825,70,11330,113,94032,72,105362,137637.00,California
17225,Napa,9/25/2021,161,196749,144,105303,14,85618,3,5828,26,11316,43,94075,29,105391,137637.00,California
17226,Napa,9/26/2021,77,196826,68,105371,7,85625,2,5830,11,11312,17,94092,13,105404,137637.00,California
17227,Napa,9/27/2021,268,197094,249,105620,17,85642,2,5832,55,11316,53,94145,57,105461,137637.00,California
17228,Napa,9/28/2021,527,197621,465,106085,59,85701,3,5835,96,11344,71,94216,99,105560,137637.00,California
17229,Napa,9/29/2021,105,197726,77,106162,20,85721,8,5843,12,11332,32,94248,20,105580,137637.00,California
17230,Napa,9/30/2021,339,198065,293,106455,41,85762,5,5848,34,11302,69,94317,39,105619,137637.00,California
17231,Nevada,12/11/2020,1,1,1,1,0,0,0,0,1,1,0,0,1,1,97466.00,California
17232,Nevada,12/16/2020,3,4,3,4,0,0,0,0,3,4,0,0,3,4,97466.00,California
17233,Nevada,12/17/2020,8,12,8,12,0,0,0,0,7,11,1,1,8,12,97466.00,California
17234,Nevada,12/18/2020,64,76,64,76,0,0,0,0,64,75,0,1,64,76,97466.00,California
17235,Nevada,12/19/2020,53,129,53,129,0,0,0,0,53,128,0,1,53,129,97466.00,California
17236,Nevada,12/20/2020,16,145,16,145,0,0,0,0,16,144,0,1,16,145,97466.00,California
17237,Nevada,12/21/2020,70,215,70,215,0,0,0,0,69,213,0,1,69,214,97466.00,California
17238,Nevada,12/22/2020,92,307,90,305,2,2,0,0,92,305,0,1,92,306,97466.00,California
17239,Nevada,12/23/2020,249,556,214,519,35,37,0,0,249,554,0,1,249,555,97466.00,California
17240,Nevada,12/24/2020,16,572,12,531,4,41,0,0,16,570,0,1,16,571,97466.00,California
17241,Nevada,12/25/2020,3,575,3,534,0,41,0,0,3,573,0,1,3,574,97466.00,California
17242,Nevada,12/26/2020,9,584,5,539,4,45,0,0,9,582,0,1,9,583,97466.00,California
17243,Nevada,12/27/2020,90,674,89,628,1,46,0,0,90,672,0,1,90,673,97466.00,California
17244,Nevada,12/28/2020,174,848,93,721,81,127,0,0,173,845,1,2,174,847,97466.00,California
17245,Nevada,12/29/2020,102,950,71,792,31,158,0,0,101,946,0,2,101,948,97466.00,California
17246,Nevada,12/30/2020,90,1040,67,859,23,181,0,0,90,1036,0,2,90,1038,97466.00,California
17247,Nevada,12/31/2020,45,1085,9,868,36,217,0,0,45,1081,0,2,45,1083,97466.00,California
17248,Nevada,1/1/2021,5,1090,1,869,4,221,0,0,4,1085,1,3,5,1088,97466.00,California
17249,Nevada,1/2/2021,2,1092,1,870,1,222,0,0,2,1087,0,3,2,1090,97466.00,California
17250,Nevada,1/3/2021,132,1224,127,997,5,227,0,0,132,1219,0,3,132,1222,97466.00,California
17251,Nevada,1/4/2021,75,1299,43,1040,32,259,0,0,73,1290,2,5,73,1295,97466.00,California
17252,Nevada,1/5/2021,287,1586,131,1171,156,415,0,0,286,1575,1,6,286,1581,97466.00,California
17253,Nevada,1/6/2021,96,1682,45,1216,51,466,0,0,88,1655,8,14,88,1669,97466.00,California
17254,Nevada,1/7/2021,232,1914,49,1265,183,649,0,0,218,1862,12,26,219,1888,97466.00,California
17255,Nevada,1/8/2021,242,2156,137,1402,105,754,0,0,179,1980,61,87,179,2067,97466.00,California
17256,Nevada,1/9/2021,67,2223,58,1460,9,763,0,0,17,1947,50,137,17,2084,97466.00,California
17257,Nevada,1/10/2021,23,2246,12,1472,11,774,0,0,12,1948,11,148,12,2096,97466.00,California
17258,Nevada,1/11/2021,201,2447,136,1608,65,839,0,0,70,1887,131,279,70,2166,97466.00,California
17259,Nevada,1/12/2021,611,3058,460,2068,151,990,0,0,541,2359,69,348,541,2707,97466.00,California
17260,Nevada,1/13/2021,280,3338,157,2225,123,1113,0,0,136,2352,143,491,136,2843,97466.00,California
17261,Nevada,1/14/2021,254,3592,127,2352,127,1240,0,0,235,2570,17,508,235,3078,97466.00,California
17262,Nevada,1/15/2021,424,4016,176,2528,248,1488,0,0,323,2792,101,609,323,3401,97466.00,California
17263,Nevada,1/16/2021,345,4361,20,2548,325,1813,0,0,339,3125,6,615,339,3740,97466.00,California
17264,Nevada,1/17/2021,48,4409,40,2588,8,1821,0,0,45,3167,3,618,45,3785,97466.00,California
17265,Nevada,1/18/2021,164,4573,50,2638,114,1935,0,0,144,3292,19,637,144,3929,97466.00,California
17266,Nevada,1/19/2021,275,4848,102,2740,173,2108,0,0,249,3516,25,662,249,4178,97466.00,California
17267,Nevada,1/20/2021,280,5128,166,2906,114,2222,0,0,262,3761,17,679,262,4440,97466.00,California
17268,Nevada,1/21/2021,359,5487,207,3113,152,2374,0,0,342,4086,17,696,342,4782,97466.00,California
17269,Nevada,1/22/2021,382,5869,226,3339,156,2530,0,0,349,4403,32,728,349,5131,97466.00,California
17270,Nevada,1/23/2021,197,6066,112,3451,85,2615,0,0,195,4597,1,729,195,5326,97466.00,California
17271,Nevada,1/24/2021,126,6192,114,3565,12,2627,0,0,84,4639,42,771,84,5410,97466.00,California
17272,Nevada,1/25/2021,266,6458,126,3691,140,2767,0,0,198,4770,67,838,198,5608,97466.00,California
17273,Nevada,1/26/2021,454,6912,161,3852,293,3060,0,0,344,5004,110,948,344,5952,97466.00,California
17274,Nevada,1/27/2021,483,7395,288,4140,195,3255,0,0,452,5425,31,979,452,6404,97466.00,California
17275,Nevada,1/28/2021,528,7923,356,4496,172,3427,0,0,476,5851,50,1029,476,6880,97466.00,California
17276,Nevada,1/29/2021,662,8585,421,4917,241,3668,0,0,634,6458,28,1057,635,7515,97466.00,California
17277,Nevada,1/30/2021,333,8918,129,5046,204,3872,0,0,329,6783,4,1061,329,7844,97466.00,California
17278,Nevada,1/31/2021,114,9032,96,5142,18,3890,0,0,112,6895,1,1062,113,7957,97466.00,California
17279,Nevada,2/1/2021,317,9349,85,5227,232,4122,0,0,295,7167,23,1085,295,8252,97466.00,California
17280,Nevada,2/2/2021,573,9922,207,5434,366,4488,0,0,355,7304,218,1303,355,8607,97466.00,California
17281,Nevada,2/3/2021,834,10756,559,5993,275,4763,0,0,772,8015,61,1364,772,9379,97466.00,California
17282,Nevada,2/4/2021,793,11549,404,6397,389,5152,0,0,528,8279,264,1628,528,9907,97466.00,California
17283,Nevada,2/5/2021,1078,12627,401,6798,677,5829,0,0,870,8944,205,1833,870,10777,97466.00,California
17284,Nevada,2/6/2021,312,12939,114,6912,198,6027,0,0,266,9163,47,1880,266,11043,97466.00,California
17285,Nevada,2/7/2021,325,13264,260,7172,65,6092,0,0,260,9359,64,1944,260,11303,97466.00,California
17286,Nevada,2/8/2021,705,13969,422,7594,283,6375,0,0,583,9823,119,2063,583,11886,97466.00,California
17287,Nevada,2/9/2021,651,14620,363,7957,288,6663,0,0,505,10182,146,2209,505,12391,97466.00,California
17288,Nevada,2/10/2021,699,15319,352,8309,347,7010,0,0,467,10417,233,2442,468,12859,97466.00,California
17289,Nevada,2/11/2021,946,16265,539,8848,407,7417,0,0,599,10667,349,2791,599,13458,97466.00,California
17290,Nevada,2/12/2021,1347,17612,466,9314,881,8298,0,0,1011,11344,334,3125,1011,14469,97466.00,California
17291,Nevada,2/13/2021,713,18325,281,9595,432,8730,0,0,415,11469,291,3416,416,14885,97466.00,California
17292,Nevada,2/14/2021,252,18577,137,9732,115,8845,0,0,212,11642,39,3455,212,15097,97466.00,California
17293,Nevada,2/15/2021,740,19317,436,10168,304,9149,0,0,563,12030,175,3630,563,15660,97466.00,California
17294,Nevada,2/16/2021,699,20016,241,10409,458,9607,0,0,509,12350,189,3819,509,16169,97466.00,California
17295,Nevada,2/17/2021,1268,21284,823,11232,445,10052,0,0,879,12843,387,4206,880,17049,97466.00,California
17296,Nevada,2/18/2021,1064,22348,593,11825,471,10523,0,0,615,13014,445,4651,616,17665,97466.00,California
17297,Nevada,2/19/2021,1193,23541,691,12516,502,11025,0,0,777,13379,414,5065,779,18444,97466.00,California
17298,Nevada,2/20/2021,387,23928,137,12653,250,11275,0,0,230,13453,157,5222,231,18675,97466.00,California
17299,Nevada,2/21/2021,128,24056,107,12760,21,11296,0,0,21,13368,106,5328,21,18696,97466.00,California
17300,Nevada,2/22/2021,547,24603,366,13126,181,11477,0,0,378,13579,168,5496,379,19075,97466.00,California
17301,Nevada,2/23/2021,548,25151,261,13387,287,11764,0,0,229,13493,316,5812,230,19305,97466.00,California
17302,Nevada,2/24/2021,576,25727,307,13694,269,12033,0,0,271,13462,304,6116,273,19578,97466.00,California
17303,Nevada,2/25/2021,934,26661,510,14204,424,12457,0,0,458,13446,474,6590,458,20036,97466.00,California
17304,Nevada,2/26/2021,1371,28032,941,15145,430,12887,0,0,486,13048,884,7474,486,20522,97466.00,California
17305,Nevada,2/27/2021,489,28521,130,15275,359,13246,0,0,215,12989,274,7748,215,20737,97466.00,California
17306,Nevada,2/28/2021,373,28894,232,15507,141,13387,0,0,153,12922,220,7968,153,20890,97466.00,California
17307,Nevada,3/1/2021,906,29800,473,15980,433,13820,0,0,399,12819,502,8470,399,21289,97466.00,California
17308,Nevada,3/2/2021,825,30625,334,16314,491,14311,0,0,544,13082,281,8751,544,21833,97466.00,California
17309,Nevada,3/3/2021,1097,31722,555,16869,541,14852,1,1,551,13093,541,9292,552,22385,97466.00,California
17310,Nevada,3/4/2021,1207,32929,668,17537,539,15391,0,1,492,12876,709,10001,492,22877,97466.00,California
17311,Nevada,3/5/2021,1303,34232,540,18077,747,16138,16,17,412,12415,889,10890,428,23305,97466.00,California
17312,Nevada,3/6/2021,410,34642,155,18232,227,16365,28,45,157,12347,253,11143,185,23490,97466.00,California
17313,Nevada,3/7/2021,246,34888,120,18352,98,16463,28,73,80,12289,166,11309,108,23598,97466.00,California
17314,Nevada,3/8/2021,935,35823,609,18961,274,16737,52,125,409,12226,525,11834,462,24060,97466.00,California
17315,Nevada,3/9/2021,853,36676,435,19396,364,17101,54,179,475,12378,376,12210,528,24588,97466.00,California
17316,Nevada,3/10/2021,1076,37752,680,20076,337,17438,59,238,360,12086,710,12920,418,25006,97466.00,California
17317,Nevada,3/11/2021,1181,38933,752,20828,400,17838,29,267,571,12084,602,13522,600,25606,97466.00,California
17318,Nevada,3/12/2021,1603,40536,745,21573,824,18662,34,301,513,11548,1085,14607,549,26155,97466.00,California
17319,Nevada,3/13/2021,956,41492,63,21636,887,19549,6,307,753,12106,201,14808,759,26914,97466.00,California
17320,Nevada,3/14/2021,172,41664,28,21664,138,19687,6,313,39,12018,133,14941,45,26959,97466.00,California
17321,Nevada,3/15/2021,920,42584,495,22159,412,20099,13,326,381,11879,533,15474,394,27353,97466.00,California
17322,Nevada,3/16/2021,1042,43626,474,22633,506,20605,62,388,664,12228,377,15851,726,28079,97466.00,California
17323,Nevada,3/17/2021,1046,44672,459,23092,576,21181,11,399,581,12358,462,16313,592,28671,97466.00,California
17324,Nevada,3/18/2021,1027,45699,550,23642,454,21635,23,422,489,12338,532,16845,512,29183,97466.00,California
17325,Nevada,3/19/2021,967,46666,460,24102,469,22104,38,460,386,12183,579,17424,424,29607,97466.00,California
17326,Nevada,3/20/2021,860,47526,98,24200,321,22425,441,901,214,12197,639,18063,653,30260,97466.00,California
17327,Nevada,3/21/2021,72,47598,38,24238,33,22458,1,902,39,12204,33,18096,40,30300,97466.00,California
17328,Nevada,3/22/2021,833,48431,533,24771,296,22754,4,906,542,12462,288,18384,546,30846,97466.00,California
17329,Nevada,3/23/2021,885,49316,405,25176,451,23205,29,935,639,12887,244,18628,669,31515,97466.00,California
17330,Nevada,3/24/2021,1060,50376,568,25744,485,23690,7,942,663,13165,392,19020,670,32185,97466.00,California
17331,Nevada,3/25/2021,957,51333,497,26241,431,24121,29,971,515,13268,439,19459,542,32727,97466.00,California
17332,Nevada,3/26/2021,1261,52594,480,26721,738,24859,43,1014,867,13785,394,19853,911,33638,97466.00,California
17333,Nevada,3/27/2021,630,53224,84,26805,530,25389,16,1030,414,14001,214,20067,430,34068,97466.00,California
17334,Nevada,3/28/2021,205,53429,55,26860,137,25526,13,1043,37,13887,164,20231,50,34118,97466.00,California
17335,Nevada,3/29/2021,888,54317,533,27393,333,25859,22,1065,391,13806,495,20726,414,34532,97466.00,California
17336,Nevada,3/30/2021,1116,55433,500,27893,581,26440,35,1100,523,13773,592,21318,559,35091,97466.00,California
17337,Nevada,3/31/2021,1235,56668,685,28578,533,26973,17,1117,703,13964,528,21846,719,35810,97466.00,California
17338,Nevada,4/1/2021,1298,57966,753,29331,492,27465,53,1170,588,13899,706,22552,641,36451,97466.00,California
17339,Nevada,4/2/2021,1351,59317,670,30001,647,28112,34,1204,828,14241,520,23072,862,37313,97466.00,California
17340,Nevada,4/3/2021,304,59621,95,30096,174,28286,35,1239,89,14150,215,23287,124,37437,97466.00,California
17341,Nevada,4/4/2021,146,59767,51,30147,87,28373,8,1247,82,14176,64,23351,90,37527,97466.00,California
17342,Nevada,4/5/2021,1009,60776,651,30798,322,28695,36,1283,627,14458,381,23732,663,38190,97466.00,California
17343,Nevada,4/6/2021,1105,61881,679,31477,280,28975,146,1429,463,14426,641,24373,609,38799,97466.00,California
17344,Nevada,4/7/2021,1198,63079,845,32322,266,29241,87,1516,645,14606,551,24924,731,39530,97466.00,California
17345,Nevada,4/8/2021,1333,64412,908,33230,333,29574,92,1608,736,14839,594,25518,827,40357,97466.00,California
17346,Nevada,4/9/2021,1316,65728,864,34094,377,29951,75,1683,871,15342,443,25961,946,41303,97466.00,California
17347,Nevada,4/10/2021,915,66643,89,34183,750,30701,76,1759,136,14780,773,26734,211,41514,97466.00,California
17348,Nevada,4/11/2021,119,66762,41,34224,72,30773,6,1765,36,14739,83,26817,42,41556,97466.00,California
17349,Nevada,4/12/2021,797,67559,571,34795,208,30981,18,1783,334,14629,462,27279,352,41908,97466.00,California
17350,Nevada,4/13/2021,911,68470,377,35172,534,31515,0,1783,461,14644,446,27725,461,42369,97466.00,California
17351,Nevada,4/14/2021,1092,69562,606,35778,486,32001,0,1783,547,14647,544,28269,547,42916,97466.00,California
17352,Nevada,4/15/2021,1145,70707,744,36522,401,32402,0,1783,657,14821,483,28752,657,43573,97466.00,California
17353,Nevada,4/16/2021,941,71648,709,37231,232,32634,0,1783,517,14914,424,29176,517,44090,97466.00,California
17354,Nevada,4/17/2021,203,71851,54,37285,149,32783,0,1783,86,14883,117,29293,86,44176,97466.00,California
17355,Nevada,4/18/2021,208,72059,24,37309,184,32967,0,1783,105,14885,103,29396,105,44281,97466.00,California
17356,Nevada,4/19/2021,802,72861,510,37819,292,33259,0,1783,315,14717,483,29879,315,44596,97466.00,California
17357,Nevada,4/20/2021,833,73694,345,38164,488,33747,0,1783,311,14512,516,30395,311,44907,97466.00,California
17358,Nevada,4/21/2021,974,74668,552,38716,422,34169,0,1783,284,14117,680,31075,285,45192,97466.00,California
17359,Nevada,4/22/2021,1039,75707,651,39367,388,34557,0,1783,348,13785,681,31756,349,45541,97466.00,California
17360,Nevada,4/23/2021,1300,77007,572,39939,728,35285,0,1783,412,13313,884,32640,412,45953,97466.00,California
17361,Nevada,4/24/2021,552,77559,79,40018,473,35758,0,1783,191,13145,359,32999,191,46144,97466.00,California
17362,Nevada,4/25/2021,136,77695,61,40079,70,35828,5,1788,54,13122,82,33081,59,46203,97466.00,California
17363,Nevada,4/26/2021,791,78486,599,40678,183,36011,9,1797,225,12794,562,33643,234,46437,97466.00,California
17364,Nevada,4/27/2021,855,79341,402,41080,448,36459,5,1802,418,12780,437,34080,423,46860,97466.00,California
17365,Nevada,4/28/2021,1037,80378,614,41694,419,36878,4,1806,397,12542,639,34719,401,47261,97466.00,California
17366,Nevada,4/29/2021,1071,81449,738,42432,323,37201,10,1816,302,12089,765,35484,312,47573,97466.00,California
17367,Nevada,4/30/2021,1314,82763,753,43185,546,37747,15,1831,228,11246,1086,36570,243,47816,97466.00,California
17368,Nevada,5/1/2021,165,82928,69,43254,88,37835,8,1839,70,11229,95,36665,78,47894,97466.00,California
17369,Nevada,5/2/2021,74,83002,36,43290,30,37865,8,1847,25,11213,49,36714,33,47927,97466.00,California
17370,Nevada,5/3/2021,635,83637,425,43715,191,38056,19,1866,182,10964,449,37163,200,48127,97466.00,California
17371,Nevada,5/4/2021,611,84248,178,43893,414,38470,19,1885,335,11044,274,37437,354,48481,97466.00,California
17372,Nevada,5/5/2021,766,85014,401,44294,350,38820,15,1900,329,10953,435,37872,344,48825,97466.00,California
17373,Nevada,5/6/2021,837,85851,580,44874,246,39066,11,1911,188,10507,645,38517,199,49024,97466.00,California
17374,Nevada,5/7/2021,906,86757,494,45368,375,39441,37,1948,184,10013,715,39232,221,49245,97466.00,California
17375,Nevada,5/8/2021,182,86939,23,45391,140,39581,19,1967,79,10009,102,39334,98,49343,97466.00,California
17376,Nevada,5/9/2021,44,86983,7,45398,35,39616,2,1969,20,10007,24,39358,22,49365,97466.00,California
17377,Nevada,5/10/2021,417,87400,262,45660,130,39746,25,1994,78,9772,338,39696,103,49468,97466.00,California
17378,Nevada,5/11/2021,519,87919,165,45825,334,40080,20,2014,124,9526,390,40086,144,49612,97466.00,California
17379,Nevada,5/12/2021,551,88470,250,46075,290,40370,11,2025,155,9303,389,40475,166,49778,97466.00,California
17380,Nevada,5/13/2021,865,89335,568,46643,287,40657,10,2035,436,9325,424,40899,446,50224,97466.00,California
17381,Nevada,5/14/2021,805,90140,588,47231,200,40857,17,2052,435,9412,365,41264,452,50676,97466.00,California
17382,Nevada,5/15/2021,189,90329,92,47323,91,40948,6,2058,89,9408,99,41363,95,50771,97466.00,California
17383,Nevada,5/16/2021,164,90493,54,47377,110,41058,0,2058,56,9356,108,41471,56,50827,97466.00,California
17384,Nevada,5/17/2021,510,91003,328,47705,151,41209,31,2089,222,9325,284,41755,253,51080,97466.00,California
17385,Nevada,5/18/2021,433,91436,262,47967,167,41376,4,2093,222,9343,208,41963,226,51306,97466.00,California
17386,Nevada,5/19/2021,506,91942,358,48325,144,41520,4,2097,257,9359,245,42208,261,51567,97466.00,California
17387,Nevada,5/20/2021,627,92569,368,48693,246,41766,13,2110,220,9190,403,42611,234,51801,97466.00,California
17388,Nevada,5/21/2021,530,93099,343,49036,177,41943,10,2120,221,9115,306,42917,231,52032,97466.00,California
17389,Nevada,5/22/2021,259,93358,40,49076,165,42108,54,2174,80,9072,177,43094,134,52166,97466.00,California
17390,Nevada,5/23/2021,54,93412,16,49092,38,42146,0,2174,18,9055,35,43129,18,52184,97466.00,California
17391,Nevada,5/24/2021,322,93734,225,49317,80,42226,17,2191,108,8969,211,43340,125,52309,97466.00,California
17392,Nevada,5/25/2021,350,94084,84,49401,252,42478,14,2205,83,8805,261,43601,97,52406,97466.00,California
17393,Nevada,5/26/2021,455,94539,198,49599,246,42724,11,2216,133,8631,318,43919,144,52550,97466.00,California
17394,Nevada,5/27/2021,450,94989,236,49835,200,42924,14,2230,188,8575,258,44177,202,52752,97466.00,California
17395,Nevada,5/28/2021,364,95353,222,50057,126,43050,16,2246,199,8627,164,44341,216,52968,97466.00,California
17396,Nevada,5/29/2021,69,95422,13,50070,56,43106,0,2246,40,8638,29,44370,40,53008,97466.00,California
17397,Nevada,5/30/2021,44,95466,20,50090,22,43128,2,2248,30,8656,14,44384,32,53040,97466.00,California
17398,Nevada,5/31/2021,6,95472,4,50094,0,43128,2,2250,2,8656,4,44388,4,53044,97466.00,California
17399,Nevada,6/1/2021,424,95896,129,50223,275,43403,20,2270,103,8462,317,44705,123,53167,97466.00,California
17400,Nevada,6/2/2021,406,96302,167,50390,232,43635,7,2277,102,8274,297,45002,109,53276,97466.00,California
17401,Nevada,6/3/2021,574,96876,410,50800,159,43794,5,2282,103,7914,468,45470,108,53384,97466.00,California
17402,Nevada,6/4/2021,546,97422,436,51236,106,43900,4,2286,109,7595,432,45902,113,53497,97466.00,California
17403,Nevada,6/5/2021,178,97600,74,51310,102,44002,2,2288,67,7554,110,46012,69,53566,97466.00,California
17404,Nevada,6/6/2021,56,97656,40,51350,16,44018,0,2288,14,7526,42,46054,14,53580,97466.00,California
17405,Nevada,6/7/2021,271,97927,195,51545,45,44063,31,2319,61,7410,208,46262,92,53672,97466.00,California
17406,Nevada,6/8/2021,286,98213,190,51735,84,44147,12,2331,67,7273,216,46478,79,53751,97466.00,California
17407,Nevada,6/9/2021,324,98537,217,51952,100,44247,7,2338,80,7116,244,46722,87,53838,97466.00,California
17408,Nevada,6/10/2021,283,98820,181,52133,91,44338,11,2349,75,6995,206,46928,85,53923,97466.00,California
17409,Nevada,6/11/2021,325,99145,232,52365,74,44412,19,2368,73,6837,249,47177,91,54014,97466.00,California
17410,Nevada,6/12/2021,94,99239,54,52419,35,44447,5,2373,29,6806,65,47242,34,54048,97466.00,California
17411,Nevada,6/13/2021,33,99272,16,52435,16,44463,1,2374,6,6786,27,47269,7,54055,97466.00,California
17412,Nevada,6/14/2021,194,99466,138,52573,45,44508,11,2385,57,6717,137,47406,68,54123,97466.00,California
17413,Nevada,6/15/2021,171,99637,96,52669,67,44575,8,2393,66,6688,103,47509,74,54197,97466.00,California
17414,Nevada,6/16/2021,244,99881,135,52804,100,44675,9,2402,76,6607,166,47675,85,54282,97466.00,California
17415,Nevada,6/17/2021,229,100110,137,52941,80,44755,12,2414,45,6480,184,47859,57,54339,97466.00,California
17416,Nevada,6/18/2021,229,100339,155,53096,56,44811,18,2432,74,6419,153,48012,92,54431,97466.00,California
17417,Nevada,6/19/2021,70,100409,33,53129,31,44842,6,2438,29,6413,41,48053,35,54466,97466.00,California
